"geolocation","question","location","response","value","lowConfidenceLimit","highConfidenceLimit","sampleSize","breakOut","breakOutCategory","questionID","locationID"
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",70.5,66.8,73.8,591,"NBW (>2500g)","Birth Weight","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",82.9,74.6,88.9,182,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",76,67.8,82.7,193,"$25,000 to $49,999","Income (years 2004 and beyond)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",24,17.3,32.2,79,"$25,000 to $49,999","Income (years 2004 and beyond)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",58.7,53.7,63.6,438,"$50,000 or more","Income (years 2004 and beyond)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",41.3,36.4,46.3,425,"$50,000 or more","Income (years 2004 and beyond)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",84.4,75.9,90.3,180,"Less than $10,000","Income (years 2004 and beyond)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",17.1,11.1,25.4,50,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",15.6,9.7,24.1,45,"Less than $10,000","Income (years 2004 and beyond)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",38.8,34.6,43.2,496,"Married","Marital Status","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",17,13,21.9,142,"Other","Marital Status","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",61.2,56.8,65.4,611,"Married","Marital Status","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",83,78.1,87,459,"Other","Marital Status","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",57.6,52.9,62.2,616,"30+ yrs","Maternal Age (3 Levels)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",22.3,17.9,27.3,118,"20-29 yrs","Maternal Age (3 Levels)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",42.4,37.8,47.1,500,"30+ yrs","Maternal Age (3 Levels)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",12.3,5.8,24.2,20,"<20 yrs","Maternal Age (3 Levels)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",77.7,72.7,82.1,375,"20-29 yrs","Maternal Age (3 Levels)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",87.7,75.8,94.2,79,"<20 yrs","Maternal Age (3 Levels)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",33.6,28.9,38.7,204,"25-34 yrs","Maternal Age (4 Levels)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",12.3,5.8,24.2,20,"<20 yrs","Maternal Age (4 Levels)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",43,39.1,46.9,382,"35+ yrs","Maternal Age (4 Levels)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",87.7,75.8,94.2,79,"<20 yrs","Maternal Age (4 Levels)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",84.4,76.4,90,166,"20-24 yrs","Maternal Age (4 Levels)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",66.4,61.3,71.1,381,"25-34 yrs","Maternal Age (4 Levels)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",15.6,10,23.6,32,"20-24 yrs","Maternal Age (4 Levels)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",57,53.1,60.9,444,"35+ yrs","Maternal Age (4 Levels)","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",43.3,38.5,48.2,467,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",28.2,22.7,34.5,108,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",71.8,65.5,77.3,251,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",85.5,56.2,96.4,23,"Age < 18","Maternal Age - 18 to 44 years in groupings","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",14.5,3.6,43.8,7,"Age < 18","Maternal Age - 18 to 44 years in groupings","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",14.5,9.8,21.1,45,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",85.5,78.9,90.2,222,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",56.7,51.8,61.5,568,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",30.1,26.9,33.4,620,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",69.9,66.6,73.1,1041,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",78.4,71.9,83.7,305,"12 yrs","Maternal Education","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",22.5,14.8,32.6,47,"< 12 yrs","Maternal Education","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",35.7,31.6,40.1,481,">12 yrs","Maternal Education","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",64.3,59.9,68.4,615,">12 yrs","Maternal Education","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",77.5,67.4,85.2,146,"< 12 yrs","Maternal Education","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",21.6,16.3,28.1,109,"12 yrs","Maternal Education","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",66.7,62,71.1,481,"White, non-Hispanic","Maternal Race/Ethnicity","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",33.3,28.9,38,360,"White, non-Hispanic","Maternal Race/Ethnicity","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",33,24,43.4,59,"Hispanic","Maternal Race/Ethnicity","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",22.1,17,28.3,156,"Black, non-Hispanic","Maternal Race/Ethnicity","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",77.9,71.7,83,393,"Black, non-Hispanic","Maternal Race/Ethnicity","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",63.1,50.6,74,75,"Other non-Hispanic","Maternal Race/Ethnicity","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",36.9,26,49.4,63,"Other non-Hispanic","Maternal Race/Ethnicity","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",67,56.6,76,120,"Hispanic","Maternal Race/Ethnicity","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",18.3,13.8,23.9,105,"Medicaid","Medicaid Recipient","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",36.3,32.3,40.5,533,"Non-Medicaid","Medicaid Recipient","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",63.7,59.5,67.7,675,"Non-Medicaid","Medicaid Recipient","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",81.7,76.1,86.2,395,"Medicaid","Medicaid Recipient","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",29.3,26,32.8,579,"Non-Hispanic","Mother Hispanic","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",70.7,67.2,74,950,"Non-Hispanic","Mother Hispanic","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",67,56.6,76,120,"Hispanic","Mother Hispanic","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",33,24,43.4,59,"Hispanic","Mother Hispanic","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",29.8,26.6,33.1,638,"None","None","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",70.2,66.9,73.4,1070,"None","None","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",31.3,26.3,36.7,274,"0","Number of Previous Live Births","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",28.7,24.7,32.9,364,"1 or more","Number of Previous Live Births","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",68.7,63.3,73.7,393,"0","Number of Previous Live Births","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",71.3,67.1,75.3,677,"1 or more","Number of Previous Live Births","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",61.2,56.8,65.5,599,"Non-WIC","On WIC during Pregnancy","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",38.8,34.5,43.2,504,"Non-WIC","On WIC during Pregnancy","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",16.9,12.8,21.9,123,"WIC","On WIC during Pregnancy","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",83.1,78.1,87.2,452,"WIC","On WIC during Pregnancy","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",15.9,12,20.7,120,"Unintended","Pregnancy Intendedness","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",39.4,35,43.9,504,"Intended","Pregnancy Intendedness","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",84.1,79.3,88,496,"Unintended","Pregnancy Intendedness","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",60.6,56.1,65,552,"Intended","Pregnancy Intendedness","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",34.4,30.7,38.3,573,"Non-Smoker","Smoked 3 months before Pregnancy","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",11.2,7,17.4,52,"Smoker","Smoked 3 months before Pregnancy","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",88.8,82.6,93,232,"Smoker","Smoked 3 months before Pregnancy","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",65.6,61.7,69.3,807,"Non-Smoker","Smoked 3 months before Pregnancy","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",91.3,83.5,95.6,143,"Smoker","Smoked last 3 months of Pregnancy","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",8.7,4.4,16.5,28,"Smoker","Smoked last 3 months of Pregnancy","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","FALSE",67.6,63.9,71,898,"Non-Smoker","Smoked last 3 months of Pregnancy","QUO65",24
"(39.290580964, -76.609260111)","Multivitamin?","Maryland","TRUE",32.4,29,36.1,597,"Non-Smoker","Smoked last 3 months of Pregnancy","QUO65",24
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",69.3,48.8,84.2,27,"Unknown PNC","Adequacy of Prenatal care","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",78.5,73.6,82.7,310,"Intermediate PNC","Adequacy of Prenatal care","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",32.7,29.9,35.6,409,"Adequate PNC","Adequacy of Prenatal care","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",17.1,10.4,26.8,18,"Inadequate PNC","Adequacy of Prenatal care","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",67.3,64.4,70.1,857,"Adequate PNC","Adequacy of Prenatal care","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",82.9,73.2,89.6,68,"Inadequate PNC","Adequacy of Prenatal care","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",21.5,17.3,26.4,86,"Intermediate PNC","Adequacy of Prenatal care","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",30.7,15.8,51.2,9,"Unknown PNC","Adequacy of Prenatal care","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",31.7,27.6,36.1,132,"LBW (<=2500g)","Birth Weight","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",29.6,27.2,32.2,390,"NBW (>2500g)","Birth Weight","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",68.3,63.9,72.4,268,"LBW (<=2500g)","Birth Weight","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",70.4,67.8,72.8,994,"NBW (>2500g)","Birth Weight","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",68.4,63.6,72.8,317,"$25,000 to $49,999","Income (years 2004 and beyond)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",83.3,77.8,87.7,222,"Less than $10,000","Income (years 2004 and beyond)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",16.7,12.3,22.2,46,"Less than $10,000","Income (years 2004 and beyond)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",31.6,27.2,36.4,152,"$25,000 to $49,999","Income (years 2004 and beyond)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",40.5,36,45.1,218,"$50,000 or more","Income (years 2004 and beyond)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",83.4,79,87,309,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",59.5,54.9,64,327,"$50,000 or more","Income (years 2004 and beyond)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",16.6,13,21,73,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",32.8,30.1,35.6,445,"Married","Marital Status","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",82.2,77.8,85.9,353,"Other","Marital Status","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",17.8,14.1,22.2,77,"Other","Marital Status","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",67.2,64.4,69.9,909,"Married","Marital Status","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",72.4,69.3,75.3,784,"20-29 yrs","Maternal Age (3 Levels)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",19.9,13.8,27.9,30,"<20 yrs","Maternal Age (3 Levels)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",27.6,24.7,30.7,286,"20-29 yrs","Maternal Age (3 Levels)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",64.2,59.6,68.5,348,"30+ yrs","Maternal Age (3 Levels)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",35.8,31.5,40.4,206,"30+ yrs","Maternal Age (3 Levels)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",80.1,72.1,86.2,130,"<20 yrs","Maternal Age (3 Levels)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",22.1,18.1,26.6,95,"20-24 yrs","Maternal Age (4 Levels)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",80.1,72.1,86.2,130,"<20 yrs","Maternal Age (4 Levels)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",32.2,25.1,40.2,62,"35+ yrs","Maternal Age (4 Levels)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",66.1,62.7,69.3,637,"25-34 yrs","Maternal Age (4 Levels)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",33.9,30.7,37.3,335,"25-34 yrs","Maternal Age (4 Levels)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",19.9,13.8,27.9,30,"<20 yrs","Maternal Age (4 Levels)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",77.9,73.4,81.9,370,"20-24 yrs","Maternal Age (4 Levels)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",67.8,59.8,74.9,125,"35+ yrs","Maternal Age (4 Levels)","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",21.5,17.9,25.5,113,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",67.8,63.9,71.5,476,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",76.4,61.9,86.6,44,"Age < 18","Maternal Age - 18 to 44 years in groupings","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",35.9,31.2,41,170,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",64.1,59,68.8,285,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",32.2,28.5,36.1,227,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",23.6,13.4,38.1,12,"Age < 18","Maternal Age - 18 to 44 years in groupings","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",78.5,74.5,82.1,456,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",70.1,67.6,72.4,1217,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",29.9,27.6,32.4,510,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",74.7,70.6,78.4,387,"12 yrs","Maternal Education","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",20.2,16.6,24.5,85,"< 12 yrs","Maternal Education","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",65,61.3,68.6,500,">12 yrs","Maternal Education","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",79.8,75.5,83.4,329,"< 12 yrs","Maternal Education","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",25.3,21.6,29.4,134,"12 yrs","Maternal Education","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",35,31.4,38.7,290,">12 yrs","Maternal Education","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",68.1,65.2,70.8,895,"White, non-Hispanic","Maternal Race/Ethnicity","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",77.9,72.9,82.3,289,"Hispanic","Maternal Race/Ethnicity","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",31.9,29.2,34.8,410,"White, non-Hispanic","Maternal Race/Ethnicity","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",22.1,17.7,27.1,87,"Hispanic","Maternal Race/Ethnicity","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",77.9,65.3,86.8,55,"Other non-Hispanic","Maternal Race/Ethnicity","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",22.1,13.2,34.7,16,"Other non-Hispanic","Maternal Race/Ethnicity","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",81.7,78.3,84.7,578,"Medicaid","Medicaid Recipient","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",18.3,15.3,21.7,134,"Medicaid","Medicaid Recipient","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",64.4,61.2,67.4,684,"Non-Medicaid","Medicaid Recipient","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",35.6,32.6,38.8,388,"Non-Medicaid","Medicaid Recipient","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","TRUE",22.1,17.7,27.1,87,"Hispanic","Mother Hispanic","QUO65",49
"(39.360700171, -111.587130635)","Multivitamin?","Utah","FALSE",68.5,65.8,71.2,958,"Non-Hispanic","Mother Hispanic","QUO65",49
