location,breakOutCategory,breakOut,response,value,lowConfidenceLimit,highConfidenceLimit,sampleSize
Utah,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,63.4,60.1,66.6,647
New York City,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,44.9,39.2,50.8,187
Maryland,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,61.9,56.2,67.3,345
New Mexico,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,64.4,60.2,68.4,312
Maine,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,38.5,35,42.1,377
Wyoming,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,62.4,57.6,67,322
Arkansas,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,76.1,71.4,80.3,577
Massachusetts,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,56.1,51.3,60.8,288
Delaware,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,34.3,30.7,38.2,217
Nebraska,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,39.7,36.1,43.3,283
Arkansas,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,23.9,19.7,28.6,165
Missouri,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,66.8,63.4,70.1,621
Hawaii,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,66.8,59.7,73.1,203
Oklahoma,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,72.2,67.7,76.3,809
Michigan,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,67.4,64,70.6,572
New Mexico,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,35.6,31.6,39.8,173
Georgia,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,35.1,29.3,41.2,190
Michigan,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,32.6,29.4,36,298
Georgia,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,64.9,58.8,70.7,511
Vermont,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,62.8,59.7,65.7,627
Hawaii,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,33.2,26.9,40.3,109
Minnesota,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,57.4,54,60.7,465
Washington,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,38.1,33.4,43,151
Washington,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,61.9,57,66.6,233
Pennsylvania,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,34.8,31.3,38.6,297
Wisconsin,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,42.1,37.4,47,179
New York City,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,55.1,49.2,60.8,204
Oregon,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,66.7,62.1,71,278
West Virginia,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,75.4,72.6,78.1,1143
Minnesota,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,42.6,39.3,46,377
Rhode Island,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,59.8,55.8,63.6,441
New York (excluding NYC),Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,39.4,35,43.9,299
Rhode Island,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,40.2,36.4,44.2,315
New Jersey,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,44.4,39.8,49.1,205
Utah,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,36.6,33.4,39.9,381
Massachusetts,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,43.9,39.2,48.7,263
Maine,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,61.5,57.9,65,585
Colorado,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,41.8,37.9,45.7,499
Oklahoma,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,27.8,23.7,32.3,368
Colorado,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,58.2,54.3,62.1,727
West Virginia,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,24.6,21.9,27.4,372
Maryland,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,38.1,32.7,43.8,305
New Jersey,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,55.6,50.9,60.2,275
Delaware,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,65.7,61.8,69.3,398
Oregon,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,33.3,29,37.9,145
Pennsylvania,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,65.2,61.4,68.7,484
Vermont,Maternal Race/Ethnicity,"White, non-Hispanic",TRUE,37.2,34.3,40.3,388
New York (excluding NYC),Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,60.6,56.1,65,408
Wisconsin,Maternal Race/Ethnicity,"White, non-Hispanic",FALSE,57.9,53,62.6,224
PRAMS Total,Medicaid Recipient,TRUE,FALSE,80.7,79.8,81.6,15171
PRAMS Total,Medicaid Recipient,TRUE,TRUE,19.3,18.4,20.2,3822
Michigan,Medicaid Recipient,TRUE,FALSE,81.6,78.4,84.4,781
Rhode Island,Medicaid Recipient,TRUE,TRUE,21.8,18.2,25.9,142
Minnesota,Medicaid Recipient,TRUE,TRUE,23.5,19.2,28.3,108
Oklahoma,Medicaid Recipient,TRUE,TRUE,18.2,14.4,22.7,218
Maryland,Medicaid Recipient,TRUE,FALSE,83.2,77.6,87.6,393
Michigan,Medicaid Recipient,TRUE,TRUE,18.4,15.6,21.6,164
Wisconsin,Medicaid Recipient,TRUE,FALSE,78.6,73.9,82.8,833
Vermont,Medicaid Recipient,TRUE,TRUE,23.8,20.3,27.8,123
Wisconsin,Medicaid Recipient,TRUE,TRUE,21.4,17.2,26.1,194
New York (excluding NYC),Medicaid Recipient,TRUE,FALSE,79.5,74,84.1,335
Hawaii,Medicaid Recipient,TRUE,TRUE,17.4,13.8,21.6,113
Massachusetts,Medicaid Recipient,TRUE,TRUE,25.2,21.2,29.6,198
Vermont,Medicaid Recipient,TRUE,FALSE,76.2,72.2,79.7,390
New Mexico,Medicaid Recipient,TRUE,FALSE,77.3,74.5,79.9,698
Pennsylvania,Medicaid Recipient,TRUE,FALSE,85.1,80.5,88.7,311
Washington,Medicaid Recipient,TRUE,FALSE,78.8,74.5,82.5,500
Georgia,Medicaid Recipient,TRUE,TRUE,12.7,9.4,17,136
New Jersey,Medicaid Recipient,TRUE,TRUE,25.5,21.6,29.9,130
Georgia,Medicaid Recipient,TRUE,FALSE,87.3,83,90.6,1012
West Virginia,Medicaid Recipient,TRUE,TRUE,15.6,13,18.6,178
Missouri,Medicaid Recipient,TRUE,FALSE,86.8,83.5,89.6,541
Hawaii,Medicaid Recipient,TRUE,FALSE,82.6,78.4,86.2,543
Pennsylvania,Medicaid Recipient,TRUE,TRUE,14.9,11.3,19.5,57
West Virginia,Medicaid Recipient,TRUE,FALSE,84.4,81.4,87,893
Oklahoma,Medicaid Recipient,TRUE,FALSE,81.8,77.3,85.6,969
Oregon,Medicaid Recipient,TRUE,FALSE,76.8,73,80.2,825
Delaware,Medicaid Recipient,TRUE,TRUE,17.6,14.5,21.2,95
Missouri,Medicaid Recipient,TRUE,TRUE,13.2,10.4,16.5,87
Nebraska,Medicaid Recipient,TRUE,FALSE,75.2,71.6,78.6,685
Minnesota,Medicaid Recipient,TRUE,FALSE,76.5,71.7,80.8,402
New York City,Medicaid Recipient,TRUE,TRUE,23.9,20.4,27.7,196
Arkansas,Medicaid Recipient,TRUE,TRUE,16.3,12.7,20.7,170
Maine,Medicaid Recipient,TRUE,FALSE,77.5,73.2,81.3,432
Colorado,Medicaid Recipient,TRUE,TRUE,15.7,12.4,19.6,134
Utah,Medicaid Recipient,TRUE,FALSE,77.2,73,81,438
Oregon,Medicaid Recipient,TRUE,TRUE,23.2,19.8,27,274
Massachusetts,Medicaid Recipient,TRUE,FALSE,74.8,70.4,78.8,582
Wyoming,Medicaid Recipient,TRUE,FALSE,75.6,69.4,80.9,257
New York (excluding NYC),Medicaid Recipient,TRUE,TRUE,20.5,15.9,26,90
Colorado,Medicaid Recipient,TRUE,FALSE,84.3,80.4,87.6,631
Washington,Medicaid Recipient,TRUE,TRUE,21.2,17.5,25.5,143
Rhode Island,Medicaid Recipient,TRUE,FALSE,78.2,74.1,81.8,479
Maryland,Medicaid Recipient,TRUE,TRUE,16.8,12.4,22.4,105
New Jersey,Medicaid Recipient,TRUE,FALSE,74.5,70.1,78.4,401
Maine,Medicaid Recipient,TRUE,TRUE,22.5,18.7,26.8,132
Delaware,Medicaid Recipient,TRUE,FALSE,82.4,78.8,85.5,437
New York City,Medicaid Recipient,TRUE,FALSE,76.1,72.3,79.6,594
Utah,Medicaid Recipient,TRUE,TRUE,22.8,19,27,131
Arkansas,Medicaid Recipient,TRUE,FALSE,83.7,79.3,87.3,809
New Mexico,Medicaid Recipient,TRUE,TRUE,22.7,20.1,25.5,203
Wyoming,Medicaid Recipient,TRUE,TRUE,24.4,19.1,30.6,70
Nebraska,Medicaid Recipient,TRUE,TRUE,24.8,21.4,28.4,231
PRAMS Total,Medicaid Recipient,FALSE,FALSE,55.6,54.5,56.7,9502
PRAMS Total,Medicaid Recipient,FALSE,TRUE,44.4,43.3,45.5,7646
Hawaii,Medicaid Recipient,FALSE,TRUE,35.7,31.8,39.8,333
Utah,Medicaid Recipient,FALSE,FALSE,61,57.3,64.5,509
Oklahoma,Medicaid Recipient,FALSE,TRUE,41.2,35.5,47.3,328
Delaware,Medicaid Recipient,FALSE,FALSE,59.9,55.6,64,304
Missouri,Medicaid Recipient,FALSE,FALSE,54.6,50.3,58.9,324
New York City,Medicaid Recipient,FALSE,FALSE,58.1,53.2,62.8,342
Washington,Medicaid Recipient,FALSE,FALSE,53.2,48.2,58.1,294
Minnesota,Medicaid Recipient,FALSE,TRUE,46.3,42.9,49.8,399
Maine,Medicaid Recipient,FALSE,FALSE,44.3,39.3,49.4,200
Washington,Medicaid Recipient,FALSE,TRUE,46.8,41.9,51.8,237
Missouri,Medicaid Recipient,FALSE,TRUE,45.4,41.1,49.7,289
Massachusetts,Medicaid Recipient,FALSE,TRUE,50,45.4,54.5,385
Wyoming,Medicaid Recipient,FALSE,FALSE,55.6,49.7,61.2,205
Wisconsin,Medicaid Recipient,FALSE,TRUE,50.2,44.9,55.4,226
Minnesota,Medicaid Recipient,FALSE,FALSE,53.7,50.2,57.1,469
Pennsylvania,Medicaid Recipient,FALSE,FALSE,58.5,54.4,62.4,394
West Virginia,Medicaid Recipient,FALSE,FALSE,60.9,55.8,65.8,311
Maryland,Medicaid Recipient,FALSE,TRUE,38.1,33.5,42.9,453
Hawaii,Medicaid Recipient,FALSE,FALSE,64.3,60.2,68.2,561
Nebraska,Medicaid Recipient,FALSE,FALSE,53.1,49.2,57,433
Wisconsin,Medicaid Recipient,FALSE,FALSE,49.8,44.6,55.1,305
Massachusetts,Medicaid Recipient,FALSE,FALSE,50,45.5,54.6,423
Rhode Island,Medicaid Recipient,FALSE,TRUE,48.2,43.9,52.5,319
Georgia,Medicaid Recipient,FALSE,FALSE,52.2,45.1,59.2,245
Michigan,Medicaid Recipient,FALSE,TRUE,43.8,39.7,47.9,306
New York (excluding NYC),Medicaid Recipient,FALSE,FALSE,53.2,48.3,58.1,316
Wyoming,Medicaid Recipient,FALSE,TRUE,44.4,38.8,50.3,153
Georgia,Medicaid Recipient,FALSE,TRUE,47.8,40.8,54.9,181
Colorado,Medicaid Recipient,FALSE,TRUE,47.8,43.7,51.9,510
Oregon,Medicaid Recipient,FALSE,TRUE,45.4,40.2,50.8,286
Oklahoma,Medicaid Recipient,FALSE,FALSE,58.8,52.7,64.5,430
Delaware,Medicaid Recipient,FALSE,TRUE,40.1,36,44.4,217
Utah,Medicaid Recipient,FALSE,TRUE,39,35.5,42.7,348
Nebraska,Medicaid Recipient,FALSE,TRUE,46.9,43,50.8,356
Vermont,Medicaid Recipient,FALSE,TRUE,50.4,46.3,54.5,290
Arkansas,Medicaid Recipient,FALSE,FALSE,64.5,57,71.4,242
New Jersey,Medicaid Recipient,FALSE,FALSE,56.9,53.3,60.4,498
New Mexico,Medicaid Recipient,FALSE,FALSE,60.4,56.2,64.5,295
New Mexico,Medicaid Recipient,FALSE,TRUE,39.6,35.5,43.8,208
Maryland,Medicaid Recipient,FALSE,FALSE,61.9,57.1,66.5,501
Arkansas,Medicaid Recipient,FALSE,TRUE,35.5,28.6,43,108
Maine,Medicaid Recipient,FALSE,TRUE,55.7,50.6,60.7,263
New York City,Medicaid Recipient,FALSE,TRUE,41.9,37.2,46.8,268
Oregon,Medicaid Recipient,FALSE,FALSE,54.6,49.2,59.8,360
Colorado,Medicaid Recipient,FALSE,FALSE,52.2,48.1,56.3,559
New Jersey,Medicaid Recipient,FALSE,TRUE,43.1,39.6,46.7,367
Pennsylvania,Medicaid Recipient,FALSE,TRUE,41.5,37.6,45.6,307
West Virginia,Medicaid Recipient,FALSE,TRUE,39.1,34.2,44.2,206
Michigan,Medicaid Recipient,FALSE,FALSE,56.2,52.1,60.3,397
Rhode Island,Medicaid Recipient,FALSE,FALSE,51.8,47.5,56.1,310
Vermont,Medicaid Recipient,FALSE,FALSE,49.6,45.5,53.7,275
New York (excluding NYC),Medicaid Recipient,FALSE,TRUE,46.8,41.9,51.7,303
PRAMS Total,Mother Hispanic,TRUE,TRUE,22.8,21.2,24.5,1421
PRAMS Total,Mother Hispanic,TRUE,FALSE,77.2,75.5,78.8,4267
Wisconsin,Mother Hispanic,TRUE,TRUE,24.1,18.9,30.2,53
Arkansas,Mother Hispanic,TRUE,FALSE,77.2,62.2,87.5,77
Oklahoma,Mother Hispanic,TRUE,FALSE,71.8,60.5,80.9,187
Nebraska,Mother Hispanic,TRUE,FALSE,68.9,63.8,73.6,211
Nebraska,Mother Hispanic,TRUE,TRUE,31.1,26.4,36.2,101
New York (excluding NYC),Mother Hispanic,TRUE,FALSE,80.7,71,87.7,109
Minnesota,Mother Hispanic,TRUE,FALSE,74.6,62.3,83.9,59
Hawaii,Mother Hispanic,TRUE,TRUE,23.6,17.7,30.8,64
Wyoming,Mother Hispanic,TRUE,FALSE,70.1,56.7,80.7,55
Washington,Mother Hispanic,TRUE,TRUE,20.1,14.8,26.6,36
Hawaii,Mother Hispanic,TRUE,FALSE,76.4,69.2,82.3,209
Delaware,Mother Hispanic,TRUE,FALSE,76.5,67.3,83.7,82
Arkansas,Mother Hispanic,TRUE,TRUE,22.8,12.5,37.8,24
Utah,Mother Hispanic,TRUE,TRUE,23.1,17.9,29.1,76
Delaware,Mother Hispanic,TRUE,TRUE,23.5,16.3,32.7,26
New York (excluding NYC),Mother Hispanic,TRUE,TRUE,19.3,12.3,29,31
New Jersey,Mother Hispanic,TRUE,FALSE,74.7,69.7,79.2,262
Utah,Mother Hispanic,TRUE,FALSE,76.9,70.9,82.1,221
Washington,Mother Hispanic,TRUE,FALSE,79.9,73.4,85.2,141
Wyoming,Mother Hispanic,TRUE,TRUE,29.9,19.3,43.3,19
New York City,Mother Hispanic,TRUE,TRUE,22.6,18.2,27.7,110
Maryland,Mother Hispanic,TRUE,FALSE,76,65.8,83.9,136
Rhode Island,Mother Hispanic,TRUE,FALSE,76.4,70,81.8,182
New Mexico,Mother Hispanic,TRUE,FALSE,75.2,71.9,78.2,522
Michigan,Mother Hispanic,TRUE,FALSE,72.8,60,82.7,49
New York City,Mother Hispanic,TRUE,FALSE,77.4,72.3,81.8,325
Pennsylvania,Mother Hispanic,TRUE,FALSE,74,62.9,82.7,74
Missouri,Mother Hispanic,TRUE,TRUE,19.7,8.9,38,8
Missouri,Mother Hispanic,TRUE,FALSE,80.3,62,91.1,31
New Mexico,Mother Hispanic,TRUE,TRUE,24.8,21.8,28.1,175
Michigan,Mother Hispanic,TRUE,TRUE,27.2,17.3,40,17
Georgia,Mother Hispanic,TRUE,TRUE,9.6,4.6,18.9,18
Massachusetts,Mother Hispanic,TRUE,TRUE,25.7,21,31,104
Oklahoma,Mother Hispanic,TRUE,TRUE,28.2,19.1,39.5,61
Rhode Island,Mother Hispanic,TRUE,TRUE,23.6,18.2,30,68
Pennsylvania,Mother Hispanic,TRUE,TRUE,26,17.3,37.1,22
Minnesota,Mother Hispanic,TRUE,TRUE,25.4,16.1,37.7,19
Georgia,Mother Hispanic,TRUE,FALSE,90.4,81.1,95.4,155
Massachusetts,Mother Hispanic,TRUE,FALSE,74.3,69,79,302
Maryland,Mother Hispanic,TRUE,TRUE,24,16.1,34.2,55
Oregon,Mother Hispanic,TRUE,TRUE,29.9,25.8,34.3,138
New Jersey,Mother Hispanic,TRUE,TRUE,25.3,20.8,30.3,89
Colorado,Mother Hispanic,TRUE,TRUE,20.8,16.2,26.1,96
Wisconsin,Mother Hispanic,TRUE,FALSE,75.9,69.8,81.1,163
Oregon,Mother Hispanic,TRUE,FALSE,70.1,65.7,74.2,330
Colorado,Mother Hispanic,TRUE,FALSE,79.2,73.9,83.8,361
PRAMS Total,Mother Hispanic,FALSE,FALSE,65.8,64.9,66.6,20282
PRAMS Total,Mother Hispanic,FALSE,TRUE,34.2,33.4,35.1,9985
Georgia,Mother Hispanic,FALSE,TRUE,29.3,25.1,33.8,299
Arkansas,Mother Hispanic,FALSE,FALSE,77,72.9,80.6,972
Minnesota,Mother Hispanic,FALSE,FALSE,60.5,57.5,63.4,803
Delaware,Mother Hispanic,FALSE,FALSE,71.1,68.1,74,658
Oklahoma,Mother Hispanic,FALSE,FALSE,73.6,69.8,77.1,1210
Colorado,Mother Hispanic,FALSE,FALSE,59.5,55.8,63.2,818
Pennsylvania,Mother Hispanic,FALSE,TRUE,32.2,29,35.5,338
Missouri,Mother Hispanic,FALSE,FALSE,70.5,67.5,73.3,830
West Virginia,Mother Hispanic,FALSE,TRUE,24.5,21.9,27.3,383
Oklahoma,Mother Hispanic,FALSE,TRUE,26.4,22.9,30.2,484
Hawaii,Mother Hispanic,FALSE,FALSE,70.2,66.9,73.4,895
Massachusetts,Mother Hispanic,FALSE,TRUE,42.4,38.6,46.3,477
Colorado,Mother Hispanic,FALSE,TRUE,40.5,36.8,44.2,542
Nebraska,Mother Hispanic,FALSE,TRUE,38.2,35.2,41.4,486
Maryland,Mother Hispanic,FALSE,FALSE,68.8,64.8,72.6,758
Oregon,Mother Hispanic,FALSE,TRUE,33.7,30,37.6,422
Rhode Island,Mother Hispanic,FALSE,TRUE,38.5,35,42,385
Missouri,Mother Hispanic,FALSE,TRUE,29.5,26.7,32.5,365
New Jersey,Mother Hispanic,FALSE,TRUE,40.7,37.4,44,407
Rhode Island,Mother Hispanic,FALSE,FALSE,61.5,58,65,596
Utah,Mother Hispanic,FALSE,FALSE,64.8,61.6,67.8,726
Wyoming,Mother Hispanic,FALSE,FALSE,63.4,58.7,67.7,406
New Mexico,Mother Hispanic,FALSE,TRUE,33.2,29.8,36.6,234
Georgia,Mother Hispanic,FALSE,FALSE,70.7,66.2,74.9,1081
Washington,Mother Hispanic,FALSE,TRUE,37.1,33.4,41,337
Nebraska,Mother Hispanic,FALSE,FALSE,61.8,58.6,64.8,905
Minnesota,Mother Hispanic,FALSE,TRUE,39.5,36.6,42.5,483
Wisconsin,Mother Hispanic,FALSE,TRUE,38.4,34.4,42.4,366
New York City,Mother Hispanic,FALSE,TRUE,35,31.3,38.9,338
Massachusetts,Mother Hispanic,FALSE,FALSE,57.6,53.7,61.4,698
Maine,Mother Hispanic,FALSE,TRUE,37.8,34.4,41.3,390
Maine,Mother Hispanic,FALSE,FALSE,62.2,58.7,65.6,622
Washington,Mother Hispanic,FALSE,FALSE,62.9,59,66.6,642
New Mexico,Mother Hispanic,FALSE,FALSE,66.8,63.4,70.2,464
Wisconsin,Mother Hispanic,FALSE,FALSE,61.6,57.6,65.6,975
Oregon,Mother Hispanic,FALSE,FALSE,66.3,62.4,70,855
Pennsylvania,Mother Hispanic,FALSE,FALSE,67.8,64.5,71,626
Maryland,Mother Hispanic,FALSE,TRUE,31.2,27.4,35.2,503
Hawaii,Mother Hispanic,FALSE,TRUE,29.8,26.6,33.1,382
New York (excluding NYC),Mother Hispanic,FALSE,TRUE,38.7,34.8,42.8,362
Arkansas,Mother Hispanic,FALSE,TRUE,23,19.4,27.1,254
Vermont,Mother Hispanic,FALSE,TRUE,37.4,34.5,40.3,408
Delaware,Mother Hispanic,FALSE,TRUE,28.9,26,31.9,283
Michigan,Mother Hispanic,FALSE,FALSE,69.6,66.9,72.2,1125
Wyoming,Mother Hispanic,FALSE,TRUE,36.6,32.3,41.3,202
New Jersey,Mother Hispanic,FALSE,FALSE,59.3,56,62.6,636
New York (excluding NYC),Mother Hispanic,FALSE,FALSE,61.3,57.2,65.2,539
Vermont,Mother Hispanic,FALSE,FALSE,62.6,59.7,65.5,657
West Virginia,Mother Hispanic,FALSE,FALSE,75.5,72.7,78.1,1191
New York City,Mother Hispanic,FALSE,FALSE,65,61.1,68.7,594
Michigan,Mother Hispanic,FALSE,TRUE,30.4,27.8,33.1,452
Utah,Mother Hispanic,FALSE,TRUE,35.2,32.2,38.4,403
PRAMS Total,None,None,FALSE,67.6,66.8,68.4,24673
PRAMS Total,None,None,TRUE,32.4,31.6,33.2,11468
Wisconsin,None,None,TRUE,36.9,33.4,40.7,420
New Mexico,None,None,FALSE,71.6,69.2,73.8,993
Maine,None,None,TRUE,37.7,34.3,41.1,395
Wisconsin,None,None,FALSE,63.1,59.3,66.6,1138
Nebraska,None,None,TRUE,37.2,34.5,40,587
New York City,None,None,FALSE,68.5,65.4,71.4,936
Massachusetts,None,None,TRUE,39.4,36.2,42.7,583
Maryland,None,None,FALSE,69.9,66.2,73.4,894
Hawaii,None,None,TRUE,28.7,25.9,31.7,446
Missouri,None,None,TRUE,29,26.3,31.9,376
Oklahoma,None,None,FALSE,73.4,69.8,76.7,1399
Washington,None,None,FALSE,65.8,62.4,69,794
West Virginia,None,None,TRUE,24.4,21.8,27.1,384
Oregon,None,None,FALSE,67,63.8,70.2,1185
Wyoming,None,None,TRUE,36,31.9,40.3,223
Delaware,None,None,TRUE,28.5,25.8,31.3,312
Nebraska,None,None,FALSE,62.8,60,65.5,1118
Vermont,None,None,FALSE,62.5,59.5,65.3,665
Michigan,None,None,TRUE,30.1,27.6,32.7,470
Arkansas,None,None,FALSE,77,73.1,80.5,1051
New York (excluding NYC),None,None,TRUE,35.6,32,39.4,393
Minnesota,None,None,TRUE,38.6,35.8,41.5,507
Pennsylvania,None,None,FALSE,68.2,65.1,71.2,705
New York (excluding NYC),None,None,FALSE,64.4,60.6,68,651
Oregon,None,None,TRUE,33,29.8,36.2,560
New Jersey,None,None,TRUE,36.6,33.9,39.4,497
Wyoming,None,None,FALSE,64,59.7,68.1,462
Utah,None,None,FALSE,66.8,64,69.5,947
Colorado,None,None,FALSE,65,61.9,68,1190
New Mexico,None,None,TRUE,28.4,26.2,30.8,411
Washington,None,None,TRUE,34.2,31,37.6,380
Hawaii,None,None,FALSE,71.3,68.3,74.1,1104
Colorado,None,None,TRUE,35,32,38.1,644
Vermont,None,None,TRUE,37.5,34.7,40.5,413
Maryland,None,None,TRUE,30.1,26.6,33.8,558
Maine,None,None,FALSE,62.3,58.9,65.7,632
New York City,None,None,TRUE,31.5,28.6,34.6,464
Oklahoma,None,None,TRUE,26.6,23.3,30.2,546
Michigan,None,None,FALSE,69.9,67.3,72.4,1178
Massachusetts,None,None,FALSE,60.6,57.3,63.8,1005
Rhode Island,None,None,TRUE,35.2,32.3,38.3,461
Georgia,None,None,TRUE,26.3,22.6,30.4,317
Pennsylvania,None,None,TRUE,31.8,28.8,34.9,364
Missouri,None,None,FALSE,71,68.1,73.7,865
Delaware,None,None,FALSE,71.5,68.7,74.2,741
Rhode Island,None,None,FALSE,64.8,61.7,67.7,789
West Virginia,None,None,FALSE,75.6,72.9,78.2,1204
Utah,None,None,TRUE,33.2,30.5,36,479
Georgia,None,None,FALSE,73.7,69.6,77.4,1257
New Jersey,None,None,FALSE,63.4,60.6,66.1,899
Minnesota,None,None,FALSE,61.4,58.5,64.2,871
Arkansas,None,None,TRUE,23,19.5,26.9,278
PRAMS Total,Number of Previous Live Births,0,FALSE,65.3,64.1,66.5,10041
PRAMS Total,Number of Previous Live Births,0,TRUE,34.7,33.5,35.9,5106
Minnesota,Number of Previous Live Births,0,TRUE,42.2,37.8,46.7,229
New York (excluding NYC),Number of Previous Live Births,0,FALSE,65.8,60,71.2,273
Vermont,Number of Previous Live Births,0,TRUE,37.2,33.1,41.5,193
Pennsylvania,Number of Previous Live Births,0,FALSE,67.8,62.7,72.5,284
Colorado,Number of Previous Live Births,0,FALSE,64.2,59.4,68.7,511
Wyoming,Number of Previous Live Births,0,TRUE,37.7,31.1,44.7,92
West Virginia,Number of Previous Live Births,0,FALSE,74,69.7,77.9,531
Wisconsin,Number of Previous Live Births,0,FALSE,59.8,53.6,65.7,417
Michigan,Number of Previous Live Births,0,TRUE,31.2,27.3,35.3,204
Rhode Island,Number of Previous Live Births,0,FALSE,61.8,57,66.3,339
Georgia,Number of Previous Live Births,0,FALSE,70.1,63.6,75.9,615
Arkansas,Number of Previous Live Births,0,TRUE,27.1,21.3,33.8,122
Wisconsin,Number of Previous Live Births,0,TRUE,40.2,34.3,46.4,165
Hawaii,Number of Previous Live Births,0,TRUE,30.6,26.1,35.4,201
Missouri,Number of Previous Live Births,0,FALSE,68.5,64,72.8,350
Oklahoma,Number of Previous Live Births,0,TRUE,25.5,20.6,31.1,234
Maryland,Number of Previous Live Births,0,FALSE,67.5,61.1,73.3,300
Utah,Number of Previous Live Births,0,FALSE,66.8,61.7,71.6,283
Missouri,Number of Previous Live Births,0,TRUE,31.5,27.2,36,180
Hawaii,Number of Previous Live Births,0,FALSE,69.4,64.6,73.9,451
Georgia,Number of Previous Live Births,0,TRUE,29.9,24.1,36.4,164
New Mexico,Number of Previous Live Births,0,FALSE,72.1,68.4,75.5,415
Massachusetts,Number of Previous Live Births,0,TRUE,41.1,36.3,46,294
Maryland,Number of Previous Live Births,0,TRUE,32.5,26.7,38.9,210
Vermont,Number of Previous Live Births,0,FALSE,62.8,58.5,66.9,320
New York (excluding NYC),Number of Previous Live Births,0,TRUE,34.2,28.8,40,171
Colorado,Number of Previous Live Births,0,TRUE,35.8,31.3,40.6,297
Maine,Number of Previous Live Births,0,FALSE,62.4,57.5,67.1,318
Delaware,Number of Previous Live Births,0,TRUE,33.4,29,38,148
Washington,Number of Previous Live Births,0,TRUE,37.1,32,42.5,166
Oregon,Number of Previous Live Births,0,FALSE,62.9,57.5,67.9,445
New York City,Number of Previous Live Births,0,FALSE,63.3,58.7,67.7,417
Oklahoma,Number of Previous Live Births,0,FALSE,74.5,68.9,79.4,574
New Jersey,Number of Previous Live Births,0,TRUE,42,37.7,46.4,236
Wyoming,Number of Previous Live Births,0,FALSE,62.3,55.3,68.9,188
Rhode Island,Number of Previous Live Births,0,TRUE,38.2,33.7,43,221
Oregon,Number of Previous Live Births,0,TRUE,37.1,32.1,42.5,251
Nebraska,Number of Previous Live Births,0,FALSE,60.6,55.8,65.1,396
Pennsylvania,Number of Previous Live Births,0,TRUE,32.2,27.5,37.3,154
Delaware,Number of Previous Live Births,0,FALSE,66.6,62,71,280
Maine,Number of Previous Live Births,0,TRUE,37.6,32.9,42.5,197
Michigan,Number of Previous Live Births,0,FALSE,68.8,64.7,72.7,495
New Mexico,Number of Previous Live Births,0,TRUE,27.9,24.5,31.6,169
Massachusetts,Number of Previous Live Births,0,FALSE,58.9,54,63.7,448
Washington,Number of Previous Live Births,0,FALSE,62.9,57.5,68,311
Nebraska,Number of Previous Live Births,0,TRUE,39.4,34.9,44.2,225
New York City,Number of Previous Live Births,0,TRUE,36.7,32.3,41.3,256
